,time,e_ActiveBiomass__cytop,EX_C00009__dra,DM_C00369__chlo,DM_C02094__chlo,EX_C00244__dra,DM_C05306__chlo,DM_C05307__chlo,EX_C00011__dra,DM_C00116__cytop
146,12.166666666666684,1.4439560904381245e-15,0.0,-0.0003064384929215582,3.570053012914999e-05,-0.020472275845957254,1.0644446630066613e-05,6.1528593237379266e-06,-0.20071407960426768,0.0719967426932568
147,12.250000000000018,2.208253019153291e-15,0.0,-0.00030529156359248525,3.558192957224309e-05,-0.020419916703896014,1.0617538116736922e-05,6.1373052697901285e-06,-0.20080954823637853,0.07143784400907073
148,12.333333333333352,1.5337048013117088e-15,0.0,-0.00030415119069747117,3.5464000591992375e-05,-0.020367821893756785,1.0590276693153075e-05,6.1215472214757655e-06,-0.20090726548778548,0.07088328710138171
149,12.416666666666686,-3.2361249639310857e-15,0.0,-0.00030301846680197333,3.534673820707925e-05,-0.02031605491700688,1.056336789730525e-05,6.105993004222688e-06,-0.20100522254091402,0.07033303844161135
150,12.50000000000002,3.7636549630186246e-15,0.0,-0.00030189378254793196,3.523013747324491e-05,-0.020264636333121734,1.0536548566440142e-05,6.090490500832452e-06,-0.20110258733038222,0.06978706464330933
151,12.583333333333353,6.336102509632984e-15,0.0,-0.0003007772969411044,3.511419270327477e-05,-0.0202135761101424,1.0509949692023865e-05,6.075115428915528e-06,-0.20119897839026635,0.06924533252971676
152,12.666666666666687,-2.413533556771471e-16,0.0,-0.00029966903382835095,3.499889826342188e-05,-0.020162875971088328,1.0483521273334665e-05,6.059838886320615e-06,-0.20129424200166568,0.06870780915699683
153,12.750000000000021,3.511893443531685e-15,0.0,-0.000298568972209303,3.488424843289051e-05,-0.02011253556854003,1.0457286485810437e-05,6.044674269254588e-06,-0.2013883120921207,0.06817446182689431
154,12.833333333333355,7.347873859658263e-16,0.0,-0.0002974770654031811,3.477023755188672e-05,-0.020062552988528062,1.0431234951688912e-05,6.0296155790109315e-06,-0.20148116660610071,0.06764525809011328
155,12.91666666666669,2.3482738969080947e-15,0.0,-0.0002963932583627711,3.465685999614643e-05,-0.02001292592590061,1.0405369774979372e-05,6.014664609814666e-06,-0.20157280049741644,0.0671201657474045
156,13.000000000000023,1.616429422998104e-16,0.0,-0.0002953174914873788,3.4544110203777676e-05,-0.01996365179249171,1.0379687893755328e-05,5.9998195917660856e-06,-0.2016632171800552,0.06659915284873692
157,13.083333333333357,2.9190297219318084e-15,0.0,-0.0002942497039350998,3.443198267017231e-05,-0.019914727940234127,1.035418871698222e-05,5.985080183226716e-06,-0.20175242332609855,0.0660821876919869
158,13.166666666666691,4.2006883949640606e-15,0.0,-0.0002931898343798496,3.432047195231354e-05,-0.01986615168419364,1.0328870536534897e-05,5.970445396840981e-06,-0.20184042718915407,0.06556923882124438
159,13.250000000000025,4.596939781214374e-15,0.0,-0.00029213782164192077,3.420957266725334e-05,-0.019817920344749076,1.0303732100717923e-05,5.955914509085505e-06,-0.2019272376033996,0.06506027502502741
160,13.333333333333359,1.3775468121679756e-15,0.0,-0.0002910936048360342,3.409927949226523e-05,-0.01977003125237239,1.0278771964394422e-05,5.941486684621052e-06,-0.20201286365480087,0.0645552653344304
161,13.416666666666693,7.972320826993817e-15,0.0,-0.00029005712348913236,3.398958716394419e-05,-0.019722481755507764,1.0253988773315742e-05,5.9271611406449375e-06,-0.20209731448875345,0.0640541790212641
162,13.500000000000027,-4.860278426558599e-16,0.0,-0.0002890283175651263,3.3880490477615934e-05,-0.01967526922129882,1.0229381147370994e-05,5.912937079405199e-06,-0.20218059924690124,0.06355698559619394
163,13.58333333333336,6.5147377466461605e-15,0.0,-0.0002880071274877021,3.3771984286559267e-05,-0.019628391037238745,1.0204947731354648e-05,5.89881371754604e-06,-0.2022627270283408,0.06306365480688801
164,13.666666666666694,8.236651317323899e-16,0.0,-0.00028699349413832155,3.366406350129177e-05,-0.019581844610834273,1.0180687174419524e-05,5.8847902742309385e-06,-0.20234370688021386,0.0625741566361761
165,13.750000000000028,3.803009520144184e-15,0.0,-0.00028598735886128674,3.355672308883367e-05,-0.019535627370113835,1.0156598138587373e-05,5.870865976062066e-06,-0.2024235477878733,0.062088461300222296
166,13.833333333333362,1.1005812496697239e-15,0.0,-0.00028498866345752884,3.344995807198733e-05,-0.01948973676318552,1.0132679295518584e-05,5.857040055213054e-06,-0.202502258675878,0.061606539246710744
167,13.916666666666696,2.7987274423618267e-16,0.0,-0.00028399735018462763,3.3343763528625656e-05,-0.01944417025836528,1.0108929327569498e-05,5.8433117500401715e-06,-0.20257984840446852,0.06112836115304575
168,14.00000000000003,3.078210026447488e-16,0.0,-0.0002830133617517882,3.323813459098617e-05,-0.019398925343884783,1.0085346927393569e-05,5.829680304851774e-06,-0.20265632577115866,0.06065389792456535
169,14.083333333333364,4.652563724884257e-15,0.0,-0.00028203664131711687,3.3133066444979214e-05,-0.01935399952780282,1.0061930797975026e-05,5.816144969927761e-06,-0.20273169951019554,0.060183120692769106
170,14.166666666666698,4.053433365613322e-15,0.0,-0.00028106713248356044,3.3028554329505525e-05,-0.01930939033780184,1.0038679652456415e-05,5.802705001419893e-06,-0.20280597829315639,0.05971600081355938
171,14.250000000000032,5.765543013851545e-16,0.0,-0.00028010477929637937,3.29245935357796e-05,-0.0192650953210926,1.0015592214138441e-05,5.7893596613517e-06,-0.20287917072857908,0.059252509865496426
172,14.333333333333366,1.0844123112796868e-15,0.0,-0.0002791495262390582,3.2821179406667985e-05,-0.019221112044247358,9.99266721635826e-06,5.776108217548127e-06,-0.20295128536321272,0.05879261964806696
173,14.4166666666667,3.1788261708527988e-15,0.0,-0.00027820131822943375,3.271830733603154e-05,-0.01917743809298228,9.969903402458913e-06,5.762949943617869e-06,-0.20302233068250075,0.058336302179966375
174,14.500000000000034,-4.0853691399068495e-16,0.0,-0.00027726010061685305,3.2615972768083585e-05,-0.019134071072046902,9.947299525640535e-06,5.749884118867362e-06,-0.20309231511012626,0.057883529697394055
175,14.583333333333368,5.154147786930424e-15,0.0,-0.00027632581917924484,3.251417119675057e-05,-0.019091008605141332,9.92485434886226e-06,5.7369100282440815e-06,-0.2031612470087225,0.05743427465236222
176,14.666666666666702,-3.7828714422550374e-15,0.0,-0.00027539842011774186,3.241289816504439e-05,-0.019048248334565494,9.902566644963749e-06,5.724026962406791e-06,-0.20322913468123716,0.0569885097110177
177,14.750000000000036,2.3702652085841614e-15,0.0,-0.0002744778500567836,3.231214926444723e-05,-0.01900578792138666,9.880435196235928e-06,5.711234217477415e-06,-0.20329598636908486,0.056546207751977086
178,14.83333333333337,-1.5119974756689246e-15,0.0,-0.0002735640560363752,3.221192013429769e-05,-0.018963625044898458,9.858458794779084e-06,5.698531095248025e-06,-0.20336181025578526,0.056107341864674254
179,14.916666666666703,7.113238576155407e-15,0.0,-0.0002726569855132383,3.2112206461191785e-05,-0.018921757402863164,9.836636241968829e-06,5.685916902872155e-06,-0.20342661446383659,0.055671885347721536
180,15.000000000000037,4.374851137883038e-15,0.0,-0.000271756586353557,3.201300397839031e-05,-0.01888018271101318,9.81496634877703e-06,5.673390953050306e-06,-0.20349040705812627,0.0552398117072829
181,15.083333333333371,4.92779003382611e-16,0.0,-0.0002708628068330602,3.1914308465234204e-05,-0.018838898703204644,9.793447935396624e-06,5.660952563813077e-06,-0.20355319604388455,0.05481109465546024
182,15.166666666666705,-1.9134270916885194e-15,0.0,-0.0002699755956318932,3.1816115746566386e-05,-0.018797903131100285,9.77207983141383e-06,5.648601058620711e-06,-0.20361498936864564,0.05438570810869205
183,15.250000000000039,-1.146593599862577e-15,0.0,-0.0002690949018317166,3.1718421692166866e-05,-0.018757193764064907,9.750860875541117e-06,5.636335766208739e-06,-0.20367579492241816,0.05396362618616459
184,15.333333333333373,8.378393498026378e-16,0.0,-0.0002682206749126336,3.16212222161896e-05,-0.018716768389020626,9.729789915647501e-06,5.624156020605492e-06,-0.2037356205377705,0.053544823208235406
185,15.416666666666707,5.404989523183842e-15,0.0,-0.0002673528647502486,3.1524513276611926e-05,-0.018676624810321712,9.708865808619905e-06,5.612061161051969e-06,-0.2037944739901434,0.05312927369486924
186,15.50000000000004,-1.6866473986925376e-15,0.0,-0.0002664914216121859,3.14282908746898e-05,-0.01863676084958148,9.688087420393459e-06,5.60005053201934e-06,-0.2038523629980773,0.05271695236408583
187,15.583333333333375,1.958246334968265e-15,0.0,-0.0002656362961560633,3.1332551054419886e-05,-0.018597174345652577,9.667453625735166e-06,5.588123483083911e-06,-0.20390929522392298,0.052307834130419985
188,15.666666666666709,1.028208869826804e-15,0.0,-0.0002647874394243917,3.123728990200971e-05,-0.01855786315427882,9.646963308365432e-06,5.576279368997359e-06,-0.20396527827463728,0.051901894103393596
189,15.750000000000043,4.451850960831863e-15,0.0,-0.00026394480284352984,3.1142503545356034e-05,-0.018518825148166117,9.626615360636957e-06,5.564517549501131e-06,-0.20402031970127155,0.051499107585999626
190,15.833333333333377,3.853987244693035e-15,0.0,-0.000263108338219365,3.1048188153530006e-05,-0.018480058216701012,9.606408683744137e-06,5.552837389447478e-06,-0.20407442699985268,0.0510994500731977
191,15.91666666666671,5.875733047391972e-15,0.0,-0.0002622779977353288,3.0954339936269436e-05,-0.018441560265931384,9.586342187354675e-06,5.541238258586518e-06,-0.20412760761135473,0.050702897250421604
192,16.000000000000043,4.3187131858732e-15,0.0,-0.0002614537339482694,3.086095514347575e-05,-0.01840332921832254,9.566414789889918e-06,5.529719531728276e-06,-0.20417986892292106,0.050309424992098124
193,16.083333333333375,2.0238489621664745e-15,0.0,-0.00026063549978676227,3.0768030064722895e-05,-0.0183653630127345,9.546625418075365e-06,5.51828058848287e-06,-0.20423121826692636,0.0499190093601778
194,16.166666666666707,5.63225571281579e-15,0.0,-0.0002598232485473144,3.0675561028768595e-05,-0.018327659604228143,9.52697300721429e-06,5.506920813418664e-06,-0.20428166292268202,0.04953162660267663
195,16.25000000000004,2.7840786227157352e-15,0.0,-0.00025901693389122384,3.0583544403073886e-05,-0.018290216963893567,9.507456500866609e-06,5.495639595876653e-06,-0.2043312101162087,0.049147253152229606
196,16.33333333333337,2.7399842605883846e-15,0.0,-0.0002582165098430544,3.049197659332894e-05,-0.018253033078860344,9.488074850956948e-06,5.484436330032917e-06,-0.20437986701998057,0.04876586562465516
197,16.416666666666703,1.2939321954252228e-15,0.0,-0.00025742193078622834,3.040085404298709e-05,-0.018216105952018953,9.46882701759883e-06,5.473310414797011e-06,-0.2044276407544885,0.04838744081753087
198,16.500000000000036,1.508214272533885e-15,0.0,-0.00025663315146125156,3.0310173232802326e-05,-0.01817943360200022,9.449711969074315e-06,5.462261253800182e-06,-0.20447453838764318,0.048011955708780335
199,16.583333333333368,8.548142338331803e-15,0.0,-0.0002558501269624481,3.0219930680375556e-05,-0.018143014063010294,9.430728681786603e-06,5.451288255367979e-06,-0.20452056693571308,0.047639387455270875
200,16.6666666666667,2.6748440586801027e-15,0.0,-0.00025507281273461904,3.0130122939704733e-05,-0.018106845384632867,9.41187614013831e-06,5.440390832449889e-06,-0.2045657333634665,0.047269713391422316
201,16.750000000000032,1.8193316238653613e-15,0.0,-0.0002543011645722306,3.0040746600745207e-05,-0.018070925631906765,9.393153336494196e-06,5.4295684025978e-06,-0.20461004458377374,0.046902911027826545
202,16.833333333333364,-9.915669564377807e-16,0.0,-0.00025353513861428546,2.99517982889695e-05,-0.018035252884991585,9.37455927119124e-06,5.4188203879718145e-06,-0.20465350745951127,0.04653895804987754
203,16.916666666666696,1.030844035283079e-15,0.0,-0.00025277469134318657,2.9863274664941082e-05,-0.017999825239169997,9.356092952345943e-06,5.408146215228868e-06,-0.20469612880270915,0.04617783231641253
